Date,Open,High,Low,Close,Volume,Adj Close
2012-05-21,534.5,561.54,534.05,561.28,157776500,76.26
2012-05-22,569.55,573.88,552.58,556.97,173717600,75.68
2012-05-23,557.5,572.8,553.23,570.56,146224400,77.52
2012-05-24,575.87,576.5,561.23,565.32,124057500,76.81
2012-05-25,564.59,565.85,558.47,562.29,82126800,76.4
2012-05-29,570.9,574.0,565.31,572.27,95127200,77.75
2012-05-30,569.2,579.99,566.56,579.17,132357400,78.69
2012-05-31,580.74,581.5,571.46,577.73,122918600,78.5
2012-06-01,569.16,572.65,560.52,560.99,130246900,76.22
2012-06-04,561.5,567.5,548.5,564.29,139248900,76.67
2012-06-05,561.27,566.47,558.33,562.83,97053600,76.47
2012-06-06,567.77,573.85,565.5,571.46,100363900,77.64
2012-06-07,577.29,577.32,570.5,571.72,94941700,77.68
2012-06-08,571.6,580.58,569.0,580.32,86879100,78.85
2012-06-11,587.72,588.5,570.63,571.17,147816200,77.6
2012-06-12,574.46,576.62,566.7,576.16,108845100,78.28
2012-06-13,574.52,578.48,570.38,572.16,73395000,77.74
2012-06-14,571.24,573.5,567.26,571.53,86393300,77.65
2012-06-15,571.0,574.62,569.55,574.13,83813800,78.01
2012-06-18,570.96,587.89,570.37,585.78,110103000,79.59
2012-06-19,583.4,590.0,583.1,587.41,90351100,79.81
2012-06-20,588.21,589.25,580.8,585.74,89735800,79.58
2012-06-21,585.44,588.22,577.44,577.67,81587800,78.49
2012-06-22,579.04,582.19,575.42,582.1,71117900,79.09
2012-06-25,577.3,579.8,570.37,570.77,76095600,77.55
2012-06-26,571.33,574.49,567.33,572.03,69134100,77.72
2012-06-27,575.0,576.74,571.92,574.5,50749300,78.06
2012-06-28,571.67,574.0,565.61,569.05,70709100,77.32
2012-06-29,578.0,584.0,574.25,584.0,105375200,79.35
2012-07-02,584.73,593.47,583.6,592.52,100023000,80.51
2012-07-03,594.88,600.0,594.0,599.41,60428200,81.44
2012-07-05,600.56,614.34,599.65,609.94,121095800,82.87
2012-07-06,607.09,608.44,601.58,605.88,104732600,82.32
2012-07-09,605.3,613.9,604.11,613.89,94851400,83.41
2012-07-10,617.97,619.87,605.31,608.21,127989400,82.64
2012-07-11,606.12,607.66,597.22,604.43,117330500,82.12
2012-07-12,600.24,603.47,592.68,598.9,107010400,81.37
2012-07-13,602.95,607.19,600.0,604.97,77856800,82.2
2012-07-16,605.12,611.62,605.02,606.91,75315100,82.46
2012-07-17,610.79,611.5,603.15,606.94,73406200,82.46
2012-07-18,606.59,608.34,603.56,606.26,63175000,82.37
2012-07-19,611.28,615.35,606.0,614.32,109215400,83.47
2012-07-20,613.03,614.44,603.7,604.3,99367800,82.11
2012-07-23,594.4,605.9,587.71,603.83,121993900,82.04
2012-07-24,607.38,609.68,598.51,600.92,141283100,81.65
2012-07-25,574.46,580.8,570.0,574.97,219328200,78.12
2012-07-26,579.76,580.4,570.36,574.88,101658200,78.11
2012-07-27,575.01,585.83,571.59,585.16,100984100,79.51
2012-07-30,590.92,599.44,587.82,595.03,94785600,80.85
2012-07-31,603.23,611.7,602.72,610.76,115581900,82.98
2012-08-01,615.91,616.4,603.0,606.81,96125400,82.45
2012-08-02,602.84,610.69,600.25,607.79,83039600,82.58
2012-08-03,613.63,617.98,611.56,615.7,86230200,83.65
2012-08-06,617.29,624.87,615.26,622.55,75525800,84.59
2012-08-07,622.77,625.0,618.04,620.91,72611700,84.36
2012-08-08,619.39,623.88,617.1,619.86,61176500,84.22
2012-08-09,617.85,621.73,617.8,620.73,55410600,84.7
2012-08-10,618.71,621.76,618.7,621.7,48734700,84.83
2012-08-13,623.39,630.0,623.25,630.0,69708100,85.97
2012-08-14,631.87,638.61,630.21,631.69,85042300,86.2
2012-08-15,631.3,634.0,627.75,630.83,64335600,86.08
2012-08-16,631.21,636.76,630.5,636.34,63633500,86.83
2012-08-17,640.0,648.19,638.81,648.11,110690300,88.44
2012-08-20,650.01,665.15,649.9,665.15,153346200,90.76
2012-08-21,670.82,674.88,650.33,656.06,203179900,89.52
2012-08-22,654.42,669.0,648.11,668.87,141330700,91.27
2012-08-23,666.11,669.9,661.15,662.63,105032200,90.42
2012-08-24,659.51,669.48,655.55,663.22,109335100,90.5
2012-08-27,679.99,680.87,673.54,675.68,106752100,92.2
2012-08-28,674.98,676.1,670.67,674.8,66854200,92.08
2012-08-29,675.25,677.67,672.6,673.47,50701700,91.9
2012-08-30,670.64,671.55,662.85,663.87,75674900,90.59
2012-08-31,667.25,668.6,657.25,665.24,84580300,90.77
2012-09-04,665.76,675.14,664.5,674.97,91973000,92.1
2012-09-05,675.57,676.35,669.6,670.23,84093800,91.45
2012-09-06,673.17,678.29,670.8,676.27,97799100,92.28
2012-09-07,678.05,682.48,675.77,680.44,82416600,92.85
2012-09-10,680.45,683.29,662.1,662.74,121999500,90.43
2012-09-11,665.11,670.1,656.5,660.59,125995800,90.14
2012-09-12,666.85,669.9,656.0,669.79,178058300,91.39
2012-09-13,677.37,685.5,674.77,682.98,149590000,93.19
2012-09-14,689.96,696.98,687.89,691.28,150118500,94.33
2012-09-17,699.35,699.8,694.61,699.78,99507800,95.49
2012-09-18,699.88,702.33,696.42,701.91,93375800,95.78
2012-09-19,700.26,703.99,699.57,702.1,81718700,95.8
2012-09-20,699.16,700.06,693.62,698.7,84142100,95.34
2012-09-21,702.41,705.07,699.36,700.09,142897300,95.53
2012-09-24,686.86,695.12,683.0,690.79,159941600,94.26
2012-09-25,688.26,692.78,673.0,673.54,129697400,91.91
2012-09-26,668.74,672.69,661.2,665.18,144125800,90.77
2012-09-27,664.29,682.17,660.35,681.32,148522500,92.97
2012-09-28,678.75,681.11,666.75,667.1,133777700,91.03
2012-10-01,671.16,676.75,656.5,659.39,135898700,89.98
2012-10-02,661.81,666.35,650.65,661.31,156998100,90.24
2012-10-03,664.86,671.86,662.63,671.45,106070300,91.62
2012-10-04,671.25,674.25,665.55,666.8,92681400,90.99
2012-10-05,665.2,666.0,651.28,652.59,148501500,89.05
2012-10-08,646.88,647.56,636.11,638.17,159498500,87.08
2012-10-09,638.65,640.49,623.55,635.85,209649300,86.76
2012-10-10,639.74,644.98,637.0,640.91,127589000,87.45
2012-10-11,646.5,647.2,628.1,628.1,136520300,85.71
2012-10-12,629.56,635.38,625.3,629.71,115003700,85.93
2012-10-15,632.35,635.13,623.85,634.76,108125500,86.61
2012-10-16,635.37,650.3,631.0,649.79,137442900,88.67
2012-10-17,648.87,652.79,644.0,644.61,97259400,87.96
2012-10-18,639.59,642.06,630.0,632.64,119156100,86.33
2012-10-19,631.05,631.77,609.62,609.84,186021500,83.21
2012-10-22,612.42,635.38,610.76,634.03,136682700,86.52
2012-10-23,631.0,633.9,611.7,613.36,176786400,83.69
2012-10-24,621.44,626.55,610.64,616.83,139631800,84.17
2012-10-25,620.0,622.0,605.55,609.54,164081400,83.17
2012-10-26,609.43,614.0,591.0,604.0,254608200,82.42
2012-10-31,594.88,601.96,587.7,595.32,127500800,81.23
2012-11-01,598.22,603.0,594.17,596.54,90324500,81.4
2012-11-02,595.89,596.95,574.75,576.8,149843400,78.71
2012-11-05,583.52,587.77,577.6,584.62,132283900,79.77
2012-11-06,590.23,590.74,580.09,582.85,93729300,79.53
2012-11-07,573.84,574.54,555.75,558.0,198412200,76.49
2012-11-08,560.63,562.23,535.29,537.75,264036500,73.71
2012-11-09,540.42,554.88,533.72,547.06,232478400,74.99
2012-11-12,554.15,554.5,538.65,542.83,128950500,74.41
2012-11-13,538.91,550.48,536.36,542.9,133237300,74.42
2012-11-14,545.5,547.45,536.18,536.88,119292600,73.59
2012-11-15,537.53,539.5,522.62,525.62,197477700,72.05
2012-11-16,525.2,530.0,505.75,527.68,316723400,72.33
2012-11-19,540.71,567.5,539.88,565.73,205829400,77.55
2012-11-20,571.91,571.95,554.58,560.91,160688500,76.89
2012-11-21,564.25,567.37,556.6,561.7,93250500,77.0
2012-11-23,567.17,572.0,562.6,571.5,68206600,78.34
2012-11-26,575.9,590.0,573.71,589.53,157644900,80.81
2012-11-27,589.55,590.42,580.1,584.78,133332500,80.16
2012-11-28,577.27,585.8,572.26,582.94,130216100,79.91
2012-11-29,590.22,594.25,585.25,589.36,128674700,80.79
2012-11-30,586.79,588.4,582.68,585.28,97829900,80.23
2012-12-03,593.65,594.59,585.5,586.19,91070000,80.35
2012-12-04,581.8,581.8,572.13,575.85,139267100,78.94
2012-12-05,568.91,569.25,538.77,538.79,261159500,73.86
2012-12-06,528.94,553.31,518.63,547.24,294303100,75.01
2012-12-07,553.4,555.2,530.0,533.25,196760200,73.1
2012-12-10,525.0,538.51,521.58,529.82,157621100,72.63
2012-12-11,539.77,549.56,537.37,541.39,148086400,74.21
2012-12-12,547.77,548.0,536.27,539.0,121786000,73.88
2012-12-13,531.15,537.64,525.8,529.69,156314900,72.61
2012-12-14,514.75,518.13,505.58,509.79,252394800,69.88
2012-12-17,508.93,520.0,501.23,518.83,189401800,71.12
2012-12-18,525.0,534.9,520.25,533.9,156421300,73.18
2012-12-19,531.47,533.7,525.5,526.31,112342300,72.14
2012-12-20,530.0,530.2,518.88,521.73,120422400,71.52
2012-12-21,512.47,519.67,510.24,519.33,149067100,71.19
2012-12-24,520.35,524.25,518.71,520.17,43938300,71.3
2012-12-26,519.0,519.46,511.12,513.0,75609100,70.32
2012-12-27,513.54,516.25,504.66,515.06,113780100,70.6
2012-12-28,510.29,514.48,508.12,509.59,88569600,69.85
2012-12-31,510.53,535.4,509.0,532.17,164873100,72.95
2013-01-02,553.82,555.0,541.63,549.03,140129500,75.26
2013-01-03,547.88,549.67,541.0,542.1,88241300,74.31
2013-01-04,536.97,538.63,525.83,527.0,148583400,72.24
2013-01-07,522.0,529.3,515.2,523.9,121039100,71.81
2013-01-08,529.21,531.89,521.25,525.31,114676800,72.01
2013-01-09,522.5,525.01,515.99,517.1,101901100,70.88
2013-01-10,528.55,528.72,515.52,523.51,150286500,71.76
2013-01-11,521.0,525.32,519.02,520.3,87626700,71.32
2013-01-14,502.68,507.5,498.51,501.75,183551900,68.78
2013-01-15,498.3,498.99,483.38,485.92,219193100,66.61
2013-01-16,494.64,509.44,492.5,506.09,172701200,69.37
2013-01-17,510.31,510.75,502.03,502.68,113419600,68.91
2013-01-18,498.52,502.22,496.4,500.0,118230700,68.54
2013-01-22,504.56,507.88,496.63,504.77,115386600,69.19
2013-01-23,508.81,514.99,504.77,514.01,215377400,70.46
2013-01-24,460.0,465.73,450.25,450.5,365213100,61.75
2013-01-25,451.69,456.23,435.0,439.88,302006600,60.3
2013-01-28,437.83,453.21,435.86,449.83,196379400,61.66
2013-01-29,458.5,460.2,452.12,458.27,142789500,62.82
2013-01-30,457.0,462.6,454.5,456.83,104288800,62.62
2013-01-31,456.98,459.28,454.98,455.49,79833600,62.44
2013-02-01,459.11,459.48,448.35,453.62,134871100,62.18
2013-02-04,453.91,455.94,442.0,442.32,119279300,60.63
2013-02-05,444.05,459.74,442.22,457.84,143336900,62.76
2013-02-06,456.47,466.5,452.58,457.35,148426600,62.69
2013-02-07,463.25,470.0,454.12,468.22,176145200,64.56
2013-02-08,474.0,478.81,468.25,474.98,158289600,65.49
2013-02-11,476.5,484.94,473.25,479.93,129372600,66.17
2013-02-12,479.51,482.38,467.74,467.9,152263300,64.51
2013-02-13,467.21,473.64,463.22,467.01,118801900,64.39
2013-02-14,464.52,471.64,464.02,466.59,88818800,64.33
2013-02-15,468.85,470.16,459.92,460.16,97936300,63.44
2013-02-19,461.1,462.73,453.85,459.99,108945900,63.42
2013-02-20,457.69,457.69,448.8,448.85,119075600,61.89
2013-02-21,446.0,449.17,442.82,446.06,111795600,61.5
2013-02-22,449.25,451.6,446.6,450.81,82663700,62.16
2013-02-25,453.85,455.12,442.57,442.8,93144800,61.05
2013-02-26,443.82,451.54,437.66,448.97,125374900,61.9
2013-02-27,448.43,452.44,440.65,444.57,146837600,61.3
2013-02-28,444.05,447.87,441.4,441.4,80628800,60.86
2013-03-01,438.0,438.18,429.98,430.47,138112100,59.35
2013-03-04,427.8,428.2,419.0,420.05,145688900,57.91
2013-03-05,421.48,435.19,420.75,431.14,159608400,59.44
2013-03-06,434.51,435.25,424.43,425.66,115062500,58.69
2013-03-07,424.5,432.01,421.06,430.58,117118400,59.37
2013-03-08,429.8,435.43,428.61,431.72,97870500,59.52
2013-03-11,429.75,439.01,425.14,437.87,118559000,60.37
2013-03-12,435.6,438.88,427.57,428.43,116477900,59.07
2013-03-13,428.45,434.5,425.36,428.35,101387300,59.06
2013-03-14,432.83,434.64,430.45,432.5,75968900,59.63
2013-03-15,437.93,444.23,437.25,443.66,160990200,61.17
2013-03-18,441.45,457.46,441.2,455.72,151549300,62.83
2013-03-19,459.5,460.97,448.5,454.49,131693800,62.66
2013-03-20,457.42,457.63,449.59,452.08,77165200,62.33
2013-03-21,450.22,457.98,450.1,452.73,95813900,62.42
2013-03-22,454.58,462.1,453.11,461.91,98776300,63.69
2013-03-25,464.69,469.95,461.78,463.58,125283900,63.92
2013-03-26,465.44,465.84,460.53,461.14,73573500,63.58
2013-03-27,456.46,456.8,450.73,452.08,82809300,62.33
2013-03-28,449.82,451.82,441.62,442.66,110709900,61.03
2013-04-01,441.9,443.7,427.74,428.91,97433000,59.14
2013-04-02,427.6,438.14,426.4,429.79,132379800,59.26
2013-04-03,431.37,437.28,430.31,431.99,90804000,59.56
2013-04-04,433.76,435.0,425.25,427.72,89611900,58.97
2013-04-05,424.5,424.95,419.68,423.2,95923800,58.35
2013-04-08,424.85,427.5,422.49,426.21,75207300,58.76
2013-04-09,426.36,428.5,422.75,426.98,76653500,58.87
2013-04-10,428.1,437.06,426.01,435.69,93982000,60.07
2013-04-11,433.72,437.99,431.2,434.33,82091100,59.88
2013-04-12,434.15,434.15,429.09,429.8,59653300,59.26
2013-04-15,427.0,427.89,419.55,419.85,79380000,57.89
2013-04-16,421.57,426.61,420.57,426.24,76442800,58.77
2013-04-17,420.27,420.6,398.11,402.8,236264000,55.54
2013-04-18,404.99,405.79,389.74,392.05,166574800,54.05
2013-04-19,387.97,399.6,385.1,390.53,152318600,53.84
2013-04-22,392.64,402.2,391.27,398.67,107480100,54.97
2013-04-23,403.99,408.38,398.81,406.13,166059600,56.0
2013-04-24,393.54,415.25,392.5,405.46,242412800,55.9
2013-04-25,411.23,413.94,407.0,408.38,96209400,56.31
2013-04-26,409.81,418.77,408.25,417.2,191024400,57.52
2013-04-29,420.45,433.62,420.0,430.12,160081600,59.3
2013-04-30,435.1,445.25,432.07,442.78,172884600,61.05
2013-05-01,444.46,444.93,434.39,439.29,126727300,60.57
2013-05-02,441.78,448.59,440.63,445.52,105457100,61.43
2013-05-03,451.31,453.23,449.15,449.98,90325200,62.04
2013-05-06,455.71,462.2,454.31,460.71,124160400,63.52
2013-05-07,464.97,465.75,453.7,458.66,120938300,63.24
2013-05-08,459.04,465.37,455.81,463.84,118149500,63.95
2013-05-09,459.81,463.0,455.58,456.77,99621900,63.39
2013-05-10,457.97,459.71,450.48,452.97,83713000,62.87
2013-05-13,451.51,457.9,451.5,454.74,79237200,63.11
2013-05-14,453.85,455.2,442.15,443.86,111779500,61.6
2013-05-15,439.16,441.0,422.36,428.85,185403400,59.52
2013-05-16,423.24,437.85,418.9,434.58,150801000,60.31
2013-05-17,439.05,440.09,431.01,433.26,106976100,60.13
2013-05-20,431.91,445.8,430.1,442.93,112894600,61.47
2013-05-21,438.15,445.48,434.2,439.66,114005500,61.02
2013-05-22,444.05,448.35,438.22,441.35,110759600,61.25
2013-05-23,435.95,446.16,435.79,442.14,88255300,61.36
2013-05-24,440.85,445.66,440.36,445.15,69041700,61.78
2013-05-28,449.9,451.11,440.85,441.44,96536300,61.27
2013-05-29,440.0,447.5,439.4,444.95,82644100,61.75
2013-05-30,445.65,454.5,444.51,451.58,88379900,62.67
2013-05-31,452.5,457.1,449.5,449.73,96075700,62.42
2013-06-03,450.73,452.36,442.48,450.72,93088100,62.55
2013-06-04,453.22,454.43,447.39,449.31,73182200,62.36
2013-06-05,445.65,450.72,443.71,445.11,72647400,61.78
2013-06-06,445.47,447.0,434.05,438.46,104233500,60.85
2013-06-07,436.5,443.24,432.77,441.81,101133900,61.32
2013-06-10,444.73,449.08,436.8,438.89,112538300,60.91
2013-06-11,435.74,442.76,433.32,437.6,71528100,60.73
2013-06-12,439.5,441.25,431.5,432.19,66306800,59.98
2013-06-13,432.5,437.14,428.75,435.96,71458100,60.51
2013-06-14,435.4,436.29,428.5,430.05,67966500,59.69
2013-06-17,431.44,435.7,430.36,432.0,64853600,59.96
2013-06-18,431.56,434.9,430.21,431.77,48756400,59.92
2013-06-19,431.4,431.66,423.0,423.0,77735000,58.71
2013-06-20,419.3,425.98,415.17,416.84,89327700,57.85
2013-06-21,418.49,420.0,408.1,413.5,120279600,57.39
2013-06-24,407.4,408.66,398.05,402.54,120186500,55.87
2013-06-25,405.7,407.79,398.83,402.63,78540700,55.88
2013-06-26,403.9,404.79,395.66,398.07,91931000,55.25
2013-06-27,399.25,401.39,393.54,393.78,84311500,54.65
2013-06-28,391.36,400.27,388.87,396.53,144629100,55.03
2013-07-01,402.69,412.27,401.22,409.22,97763400,56.79
2013-07-02,409.96,421.63,409.47,418.49,117466300,58.08
2013-07-03,420.86,422.98,417.45,420.8,60232200,58.4
2013-07-05,420.39,423.29,415.35,417.42,68506200,57.93
2013-07-08,420.11,421.0,410.65,415.05,74534600,57.6
2013-07-09,413.6,423.5,410.38,422.35,88146100,58.62
2013-07-10,419.6,424.8,418.25,420.73,70351400,58.39
2013-07-11,422.95,428.25,421.17,427.29,81573100,59.3
2013-07-12,427.65,429.79,423.41,426.51,69890800,59.19
2013-07-15,425.01,431.46,424.8,427.44,60479300,59.32
2013-07-16,426.52,430.71,424.17,430.2,54134500,59.71
2013-07-17,429.7,432.22,428.22,430.31,49747600,59.72
2013-07-18,433.38,434.87,430.61,431.76,54719700,59.92
2013-07-19,433.1,433.98,424.35,424.95,67180400,58.98
2013-07-22,429.46,429.75,425.47,426.31,51949100,59.17
2013-07-23,426.0,426.96,418.71,418.99,92348900,58.15
2013-07-24,438.93,444.59,435.26,440.51,147984200,61.14
2013-07-25,440.7,441.4,435.81,438.5,57373400,60.86
2013-07-26,435.3,441.04,434.34,440.99,50038100,61.2
2013-07-29,440.8,449.99,440.2,447.79,62014400,62.15
2013-07-30,449.96,457.15,449.23,453.32,77355600,62.92
2013-07-31,454.99,457.34,449.43,452.53,80739400,62.81
2013-08-01,455.75,456.8,453.26,456.68,51562700,63.38
2013-08-02,458.01,462.85,456.66,462.54,68695900,64.19
2013-08-05,464.69,470.67,462.15,469.45,79713900,65.15
2013-08-06,468.02,471.89,462.17,465.25,83714400,64.57
2013-08-07,463.8,467.0,461.77,464.98,74714500,64.53
2013-08-08,463.86,464.1,457.95,461.01,63944300,64.4
2013-08-09,458.64,460.46,453.65,454.45,66716300,63.49
2013-08-12,456.86,468.65,456.63,467.36,91108500,65.29
2013-08-13,470.94,494.66,468.05,489.57,220485300,68.39
2013-08-14,497.88,504.25,493.4,498.5,189093100,69.64
2013-08-15,496.42,502.4,489.08,497.91,122573500,69.56
2013-08-16,500.15,502.94,498.86,502.33,90576500,70.18
2013-08-19,504.34,513.74,504.0,507.74,127629600,70.93
2013-08-20,509.71,510.57,500.82,501.07,89672100,70.0
2013-08-21,503.59,507.15,501.2,502.36,83969900,70.18
2013-08-22,504.98,505.59,498.2,502.96,61051900,70.27
2013-08-23,503.27,503.35,499.35,501.02,55682900,69.99
2013-08-26,500.75,510.2,500.5,502.97,82741400,70.27
2013-08-27,498.0,502.51,486.3,488.59,106047200,68.26
2013-08-28,486.0,495.8,486.0,490.9,76902000,68.58
2013-08-29,491.65,496.5,491.13,491.7,59914400,68.69
2013-08-30,492.0,492.95,486.5,487.22,68074300,68.07
2013-09-03,493.1,500.6,487.35,488.58,82982200,68.26
2013-09-04,499.56,502.24,496.28,498.69,86258200,69.67
2013-09-05,500.25,500.68,493.64,495.27,59091900,69.19
2013-09-06,498.44,499.38,489.95,498.22,89881400,69.6
2013-09-09,505.0,507.92,503.48,506.17,85171800,70.71
2013-09-10,506.2,507.45,489.5,494.64,185798900,69.1
2013-09-11,467.01,473.69,464.81,467.71,224674100,65.34
2013-09-12,468.5,475.4,466.01,472.69,101012800,66.04
2013-09-13,469.34,471.83,464.7,464.9,74708900,64.95
2013-09-16,461.0,461.61,447.22,450.12,135926700,62.88
2013-09-17,447.96,459.71,447.5,455.32,99845200,63.61
2013-09-18,463.18,466.35,460.66,464.68,114215500,64.92
2013-09-19,470.7,475.83,469.25,472.3,101135300,65.98
2013-09-20,478.0,478.55,466.0,467.41,174825700,65.3
2013-09-23,496.1,496.91,482.6,490.64,190526700,68.54
2013-09-24,494.88,495.47,487.82,489.1,91086100,68.33
2013-09-25,489.2,489.64,481.43,481.53,79239300,67.27
2013-09-26,486.0,488.56,483.9,486.22,59305400,67.93
2013-09-27,483.78,484.67,480.72,482.75,57010100,67.44
2013-09-30,477.25,481.66,474.41,476.75,65039100,66.6
2013-10-01,478.45,489.14,478.38,487.96,88470900,68.17
2013-10-02,485.63,491.8,483.75,489.56,72296000,68.39
2013-10-03,490.51,492.35,480.74,483.41,80688300,67.53
2013-10-04,483.86,484.6,478.6,483.03,64717100,67.48
2013-10-07,486.56,492.65,485.35,487.75,78073100,68.14
2013-10-08,489.94,490.64,480.54,480.94,72729300,67.19
2013-10-09,484.64,487.79,478.28,486.59,75431300,67.98
2013-10-10,491.32,492.38,487.04,489.64,69650700,68.4
2013-10-11,486.99,493.84,485.16,492.81,66934700,68.85
2013-10-14,489.83,497.58,489.35,496.04,65474500,69.3
2013-10-15,497.51,502.0,495.52,498.68,80018400,69.67
2013-10-16,500.79,502.53,499.23,501.11,62775300,70.01
2013-10-17,499.98,504.78,499.68,504.5,63398300,70.48
2013-10-18,505.99,509.26,505.71,508.89,72635500,71.09
2013-10-21,511.77,524.3,511.52,521.36,99526700,72.84
2013-10-22,526.41,528.45,508.03,519.87,133515900,72.63
2013-10-23,519.0,525.67,519.0,524.96,78430800,73.34
2013-10-24,525.0,532.47,522.45,531.91,96191200,74.31
2013-10-25,531.32,533.23,525.11,525.96,84448000,73.48
2013-10-28,529.04,531.0,523.21,529.88,137610200,74.03
2013-10-29,536.27,539.25,514.54,516.68,158951800,72.18
2013-10-30,519.61,527.52,517.02,524.9,88540900,73.33
2013-10-31,525.0,527.49,521.27,522.7,68924100,73.02
2013-11-01,524.02,524.8,515.84,520.03,68722500,72.65
2013-11-04,521.1,526.82,518.81,526.75,61156900,73.59
2013-11-05,524.58,528.89,523.0,525.45,66303300,73.41
2013-11-06,524.15,524.86,518.2,520.92,55843900,73.2
2013-11-07,519.58,523.19,512.38,512.49,65655100,72.01
2013-11-08,514.58,521.13,512.59,520.56,69829200,73.15
2013-11-11,519.99,521.67,514.41,519.05,56863100,72.94
2013-11-12,517.67,523.92,517.0,520.01,51069200,73.07
2013-11-13,518.0,522.25,516.96,520.63,49305200,73.16
2013-11-14,522.81,529.28,521.87,528.16,70604800,74.22
2013-11-15,526.58,529.09,524.49,524.99,79480100,73.77
2013-11-18,524.99,527.19,518.2,518.63,61236000,72.88
2013-11-19,519.03,523.38,517.97,519.55,52234700,73.01
2013-11-20,519.23,520.42,514.33,515.0,48479200,72.37
2013-11-21,517.6,521.21,513.67,521.14,65506700,73.23
2013-11-22,519.52,522.16,518.53,519.8,55931400,73.04
2013-11-25,521.02,525.87,521.0,523.74,57327900,73.6
2013-11-26,524.12,536.14,524.0,533.4,100345700,74.95
2013-11-27,536.31,546.0,533.4,545.96,90862100,76.72
2013-11-29,549.48,558.33,547.81,556.07,79531900,78.14
2013-12-02,558.0,564.33,550.82,551.23,118136200,77.46
2013-12-03,558.3,566.38,557.68,566.32,112742000,79.58
2013-12-04,565.5,569.19,560.82,565.0,94452400,79.39
2013-12-05,572.65,575.14,566.41,567.9,111895000,79.8
2013-12-06,565.79,566.75,559.57,560.02,86088100,78.69
2013-12-09,560.9,569.58,560.9,566.43,80123400,79.59
2013-12-10,563.58,567.88,561.2,565.55,69567400,79.47
2013-12-11,567.0,570.97,559.69,561.36,89929700,78.88
2013-12-12,562.14,565.34,560.03,560.54,65572500,78.77
2013-12-13,562.85,562.88,553.67,554.43,83205500,77.91
2013-12-16,555.02,562.64,555.01,557.5,70648200,78.34
2013-12-17,555.81,559.44,553.38,554.99,57475600,77.99
2013-12-18,549.7,551.45,538.8,550.77,141465800,77.39
2013-12-19,549.5,550.0,543.73,544.46,80077200,76.51
2013-12-20,545.43,551.61,544.82,549.02,109103400,77.15
2013-12-23,568.0,570.72,562.76,570.09,125326600,80.11
2013-12-24,569.89,571.88,566.03,567.67,41888700,79.77
2013-12-26,568.1,569.5,563.38,563.9,51002000,79.24
2013-12-27,563.82,564.41,559.5,560.09,56471100,78.7
2013-12-30,557.46,560.09,552.32,554.52,63407400,77.92
2013-12-31,554.17,561.28,554.0,561.02,55771100,78.83
